corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
647,mdb-1075,"Fluo Grand Est 67, CTS, DB AG, SBB, THURBO, Breisgau-S-Bahn GmbH, NVBW, Schwarzer Reisen, BBS Mittelschwaben, Probst, Brandner UA, Stadtbus Kempten, Gairing, RBI Regionalbus Isny, RBA Kempten, RBA Lindau, NeuBus, Schwabenbus Dillingen, Schweizerische Bundesbahnen SBB, Schweiz. Schifffahrtsgesellschaft Untersee und Rhein AG, Schweizerische Bodensee-Schiffahrtsgesellschaft AG, Politische Gemeinde Steckborn, SBB GmbH (Grenzverkehr), Bodensee-Schiffsbetriebe GmbH, PostAuto AG, SNCF, Scharnagel Omnibus",DK,https://files.mobilitydatabase.org/mdb-1075/latest.zip,ok,91135366,aad0a38407e0b7613a557befe889c09dc453add103343ff1c532e641334bb210,completed,1,26984,12.3,1145908,completed,0,18646,21,27.02,5619720,23.710382953
648,mdb-1076,"SMRT, SBS Transit (SBST), Land Transport Authority (LTA), Go Ahead Singapore (GAS), Tower Transit (TTS)",SG,https://files.mobilitydatabase.org/mdb-1076/latest.zip,ok,7039521,6f92c98a7c233bac208df19a23100334d1380e4579e0916c76cd628f160493b9,completed,1,4062,1.3,82472,completed,0,417,6,4.26,566444,2.168688221
649,mdb-1077,OVapi,AT,https://files.mobilitydatabase.org/mdb-1077/latest.zip,ok,236736020,ab055ffd24b9f858e13b599d2317ac912809f2a5ede57e6ae657f1f98ae1293a,completed,1,94791,70.12,3648896,completed,0,30057,21,101.03,9267524,96.444257105
650,mdb-1078,Entur,AT,https://files.mobilitydatabase.org/mdb-1078/latest.zip,ok,583955518,9440d11db92d57fbc0d8af0c3b4d02c7691ea3ef2c148c34e96ff045f1d35c5d,completed,1,128281,94.58,7144692,completed,0,63569,23,179.91,12415796,175.286660154
651,mdb-1079,"CONSORCI DE TRANSPORTS DE MALLORCA, Sagalés-Caldentey, Grupo Ruiz, Moventis, CTM R4, SFM R4, AJUNTAMENT DE CALVIA R4, EMT, AJUNTAMENT DE BUNYOLA R4",ES,https://files.mobilitydatabase.org/mdb-1079/latest.zip,ok,6896670,1664efede08a349ab2872de5e16fb5cb91ed2f91ad9bafa3d4a2fb763ea319a1,completed,1,2932,0.82,86064,completed,0,1086,10,5.47,702016,3.172382665
652,mdb-108,SunLine Transit Agency,US,https://files.mobilitydatabase.org/mdb-108/latest.zip,ok,508546,621e5e262dbba175271ddab943d97f41d9430244c6733e8e4dbb958435b28744,completed,1,3472,0.12,25092,completed,0,3584,12,3.6,399756,1.14567873
653,mdb-1080,"Metro Transit, Intercity Transit, City of Seattle, Community Transit, Pierce Transit, Sound Transit, Washington State Ferries, SeattleCenterMonorail, Everett Transit, Seattle Children's Hospital",US,https://files.mobilitydatabase.org/mdb-1080/latest.zip,ok,46976094,0036b73d3514985ab0c0cc477c236c80eb855e5026d0a093a2cee910e803de63,completed,1,24761,11.36,899396,completed,0,95953,26,26.67,4929608,21.616992779
654,mdb-1082,Hofmann Omnibusverkehr GmbH,DE,https://files.mobilitydatabase.org/mdb-1082/latest.zip,ok,72485984,c92d0ffce68b2728a176c10aa5019ad6775ff102b0866cfc93294ca0547363c0,completed,1,8551,9.6,915028,completed,0,4683,16,18.97,3169484,16.135480805
655,mdb-1085,Verkehrsverbund Pforzheim-Enzkreis (VPE),DE,https://files.mobilitydatabase.org/mdb-1085/latest.zip,ok,31133365,9e8ed2335915e404968066aeaa8dbc0129c6188d2c42e399c243e18d0cf69b38,completed,1,6224,4.25,458008,completed,0,3929,15,11.79,4326576,9.334232974
656,mdb-1086,Transperth,AU,https://files.mobilitydatabase.org/mdb-1086/latest.zip,ok,28497234,bb49d8913e5bdc9828c1dceda840c0a0d9fdea6d12250fa0eff3d007d5aac5f8,completed,1,21717,5.9,561084,completed,0,860,13,16.65,4408780,14.45187806
657,mdb-1087,Baca Area Transportation,US,https://files.mobilitydatabase.org/mdb-1087/latest.zip,ok,7688,05011ab57fbb7e960a1496492ab1c0f6f46c470474aa9000b7d9c6bc49e8b8cf,completed,1,96,0.0,7400,completed,0,34,5,2.13,314684,0.325424397
658,mdb-1088,Société des Transports Intercommunaux de Bruxelles/Maatschappij voor het Intercommunaal Vervoer te Brussel (STIB / MIVB),BE,https://files.mobilitydatabase.org/mdb-1088/latest.zip,ok,14379381,d28ae659b8c0c2ee08aaec43a89b30678a2db40a8551ed6956504754e2491e08,completed,1,80369,3.44,443676,completed,0,47387,9,12.91,3530548,9.034444777
659,mdb-1089,Regional Rail Transport Germany,DE,https://files.mobilitydatabase.org/mdb-1089/latest.zip,ok,12040265,4bd2f3ce6d014fd179348225f257f5364c3a9ffc6df8d24690882a737655f634,completed,1,15874,2.18,412656,completed,0,242,8,7.33,2063640,5.748080639
660,mdb-109,Bullhead Area Transit System,US,https://files.mobilitydatabase.org/mdb-109/latest.zip,ok,30305,c0405b2a6ed68f85aea36b49f14897a27995e2b649afba6a34f5321490efa704,completed,1,90,0.01,8244,completed,0,0,0,2.07,306856,0.411381217
661,mdb-1090,Public Transport Germany,FI,https://files.mobilitydatabase.org/mdb-1090/latest.zip,ok,262823728,963faf95a7daa4a9a9f1287f3d522e6ab4be9af94866870e8b4cf32f0099e0c3,completed,1,848364,98.31,9675516,completed,0,230631,13,121.82,12497524,115.169559066
662,mdb-1091,"DPN, AVL, CFL, CFLBus, RGTR, TICE, TRAM",BE,https://files.mobilitydatabase.org/mdb-1091/latest.zip,ok,6006244,1c6230eaf12858d9324f52a232cbd9afe1dcf2ae9fa1874c54bc79741deb92a6,completed,1,13681,1.5,213524,completed,0,3686,6,7.23,1126624,4.808191656
663,mdb-1092,Swiss Federal Railways (SBB),DE,https://files.mobilitydatabase.org/mdb-1092/latest.zip,ok,160152761,6aaac35f4cf49040530b37fd5ebcc5fd44be17e431cf63b5a2867b25b66c5b39,completed,1,412837,60.0,3971228,completed,0,142828,14,110.93,12596292,103.759035642
664,mdb-1094,"Rurtalbahn GmbH, ABELLIO Rail, VIAS GmbH, Aachener Straßenbahn und Energieversorgungs-AG, Rurtalbus GmbH, WestVerkehr GmbH, Staatsbahnen, National Express, ASEAG Netliner",DE,https://files.mobilitydatabase.org/mdb-1094/latest.zip,ok,18917453,14feb359b0fd318f7d78d500ddd2fa6295b1633b1e1f872083e10a91cad439e0,completed,1,12452,4.11,448292,completed,0,2269,15,13.06,3527844,10.702334689
665,mdb-1095,"ABuss OÜ, Aktsiaselts Hansa Bussiliinid, Aktsiaselts MK Autobuss, Alukvik OÜ, Arilix OÜ, AS Lux Express Estonia, Asunduse osaühing, ATG Bussiliinid OÜ, Atko Bussiliinid AS, ATKO Liinid OÜ, ATKO Transport OÜ, Ekspress-Auto L Osaühing, Ekspressbussiliinid osaühing, Elmar Purga FIE, ELRON, Estonian Lines OÜ, GoBus AS, HANSABUSS AS, Kalle Bussid OÜ, MEELIS HEEK, MK Reis-X OÜ, NAJA OÜ, Osaühing Bristol Takso, OSAÜHING FREMANTI, osaühing Tulisilm, OV Ida-Bus OÜ, OÜ Baltic Shuttle, PRESTO osaühing, Radix Transport OÜ, Rannu Rukkilill E.S.T. OÜ, Saaremaa vald, SEBE Aktsiaselts, Sirel Reisid OÜ, Taisto Express OÜ, Tallinna Linnatranspordi AS, TS Laevad OÜ, Tõnu Tours OÜ, Valgis osaühing",EE,https://files.mobilitydatabase.org/mdb-1095/latest.zip,ok,20074715,747075143d9ba0a379e566563342091a969775f855c3454f9ddcc4ab255402f9,completed,1,24130,4.68,668480,completed,0,5834,15,15.35,3355064,12.685537075
666,mdb-1096,"Aleop Renfort LR 85, Aléop en Loire-Atlantique, Aléop en Maine-et-Loire, Aléop en Mayenne, Aléop en Sarthe, Aléop en Vendée, Aléop en Vendée et Loire-Atlantique, Aléop express Régionale, Aléop TER, projet Aléop en Loire-Atlantique, Yeu Continent",FR,https://files.mobilitydatabase.org/mdb-1096/latest.zip,ok,15516637,23fcca53c01d703d63db75997a0d0277be8feab65384b0cc7053e10fe39f65a2,completed,1,7049,1.95,289192,completed,0,8046,19,7.31,1245532,4.532361448
667,mdb-1098,Waltti - Hämeenlinna,FI,https://files.mobilitydatabase.org/mdb-1098/latest.zip,ok,2255444,4d69b93b3ceaa1244637d0c23c49768c0630461ed49a7ee0a21fcf422a932e3c,completed,1,1316,0.24,52724,completed,0,8029,11,3.17,562644,1.42745541
668,mdb-11,Amtrak,US,https://files.mobilitydatabase.org/mdb-11/latest.zip,ok,18693748,ab8b95b15862fa592a251c8c2f13ef8ee0c248160f3259b522654e395ddfafe8,completed,1,1797,0.6,88920,completed,0,1200,9,5.5,1067164,3.204717824
669,mdb-110,Regional Transportation Commission of Southern Nevada (RTC),US,https://files.mobilitydatabase.org/mdb-110/latest.zip,ok,4513301,c4be86f8e556458e70fd9a3abf5d53c820332a708a6911560745129ef07d43e6,completed,1,814,0.85,107276,completed,0,6634,9,6.81,904132,4.318426967
670,mdb-1103,"Transport for Greater Manchester Arriva in the North West, Atlantic Travel, Bestway Travel, Belle Vue Coaches, Blackburn Private Hire, The Burnley Bus Company, Bullocks Coaches, Cumfy Bus, D&G Bus, Don Fraser Coaches Ltd, Finch Coaches, First Halifax, Calder Valley & Huddersfield, First in Greater Manchester, Little Gem, Go North West, Diamond Bus North West, Harris Travel, Hattons Transport, Hiltons Travel, High Peak, Huyton Travel, Holmeswood Coaches, Link Network, The Blackburn Bus Company, Maghull Coaches, Metrolink, Olympia Travel UK Ltd, Preston Bus, Nexus Move, Rosso, Tyrers, Stagecoach Merseyside and South Lancashire, Stagecoach in Greater Manchester, Selwyn's Travel, South Pennine C.T., Stotts, Travel Assist, Team Pennine, Viking Coaches, Vision Bus, Warrington's Own Buses",GB,https://files.mobilitydatabase.org/mdb-1103/latest.zip,ok,48225430,c0157b87d3e81ff1121731a42caf293e2eef0d8e0e52197d86f670b0179fde4f,completed,1,18990,9.1,763364,completed,0,5354,17,26.01,4242384,23.250582173
671,mdb-1104,"CFR Călători, Astra Trans Carpatic, Calea Ferată din Moldova, Interregional Calatori, Regio Călători, Softrans, Transferoviar Calatori",RO,https://files.mobilitydatabase.org/mdb-1104/latest.zip,ok,767401,deec60b0461bc1bfc732baafe86aa8ce43aefb341e7b071c06c45d672d67a39b,completed,1,9,0.0,7116,completed,0,8,4,1.46,271212,0.077644022
672,mdb-1105,"HM Transport Inc. and Robinsons Malls, Froehlich Tours,RRCG Transport, Lingkod Pinoy Bus Liner, Inc., MetroExpress, Tas Trans",PH,https://files.mobilitydatabase.org/mdb-1105/latest.zip,ok,5705,959ef62271550f207b69c7b8538802798614e78ce3c6b404cd6b7b0bb7581831,completed,1,304,0.0,8372,completed,0,8,4,1.48,272180,0.077727872
673,mdb-1106,"Manila Light Rail Transit Authority, LTFRB, Manila Metro Rail Transit Corporation, MARINA, Philippine National Railways, The Fort Bus",PH,https://files.mobilitydatabase.org/mdb-1106/latest.zip,ok,980655,064750979de1635c16c1298f5410a78034b9de8f502ad0ff9f7043304b3b06fa,completed,1,13206,0.15,57448,completed,0,8,4,1.85,276876,0.113987059
674,mdb-1107,Funicular de Artxanda,ES,https://files.mobilitydatabase.org/mdb-1107/latest.zip,ok,71831,5c01e51567acb02904499f90e648be720da6a9c93e928b0139e7a488f8590914,completed,1,1117,0.03,15292,completed,0,3339,12,2.66,373652,0.627071576
675,mdb-1108,"Régime Général des Transports Routiers, Ville de Luxembourg - Service Autobus, Chemins de Fer Luxembourgeois, Syndicat des Tramways Intercommunaux dans le Canton d'Esch, Luxtram, Société Nationale des Chemins de Fer Luxembourgeois",LU,https://files.mobilitydatabase.org/mdb-1108/latest.zip,ok,3596726,ef0b403ec43d7716e0a5986a4cda1b230cbddef3d73d935c97cf8cbd0a8647ea,completed,1,6753,0.67,123516,completed,0,193,10,5.18,805288,3.30567597
676,mdb-1109,Roosevelt Island Operating Corporation Tramway (RIOC Tramway),US,https://files.mobilitydatabase.org/mdb-1109/latest.zip,ok,36077,39baa394b71e9c44a0feacde8a7cff89db3702eca3edd5a0c0eccb082626722b,completed,1,111,0.02,9632,completed,0,20,6,2.18,329068,0.438343999
677,mdb-111,SunTran Utah,US,https://files.mobilitydatabase.org/mdb-111/latest.zip,ok,57593,873a2da3c5cb110bb359d2100ba6ad25acaf643790ed6c5e46539f666ebfdfe1,completed,1,935,0.01,11768,completed,0,378,7,1.78,332348,0.357697484
678,mdb-1110,Wave Transit,US,https://files.mobilitydatabase.org/mdb-1110/latest.zip,ok,257587,fb68ad7ce1f175d1dedc58c3d5c8a01bb6a9f1ec62f773e114637c85c21a6517,completed,1,100,0.07,17236,completed,0,9,4,2.89,331980,1.090566791
679,mdb-1111,Codiac Transport,CA,https://files.mobilitydatabase.org/mdb-1111/latest.zip,ok,2520189,15d526b2da85f5258bd5711a783952647a8d18ca272a7f3cbfb8170168ca8558,completed,1,34086,0.4,132864,completed,0,86,2,2.95,511704,1.476348458
680,mdb-1113,Empresa Malagueña de Transportes (EMT),ES,https://files.mobilitydatabase.org/mdb-1113/latest.zip,ok,1754134,985417f8261eb0a845f6ff378e1269560cb9e144c350069319c58a686934e67c,completed,1,10659,0.43,91348,completed,0,9256,7,5.46,556868,2.860934115
681,mdb-1114,"Finferries, Alandstrafiken, Rosita Oy, JS Ferryway Ltd Oy, Kuljetus-Savolainen Oy, Archipelago Lines Oy, Sundqvist Investments Oy Ab, Pörtö Line, Nordic Coast Line, Yksityinen, HSL, Vitharun, Espoon kaupunki, Suomen saaristokuljetus, Norsöline, JT-Line Oy, A&S Ravintolat, Merisataman lauttaliikenne, NJK Blekholmen, Ferra Oy, City Cruisers, Aava Lines Oy, Helsingin Risteilypalvelut/TMSJ Group Oy",FI,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ferries/734/20221227-2/gtfs.zip,ok,234532,ac29d014c063c1e4370c469a1e38d9e29ca915958b8f7b9b9c5c56821d0440ee,completed,1,2842,0.16,48840,completed,0,1172,10,3.64,436368,1.487508916
682,mdb-1115,"Freiburger Verkehrs AG (VAG), R.A.S.T. Reisen (RAST), Tuniberg Express",DE,https://files.mobilitydatabase.org/mdb-1115/latest.zip,ok,7494055,33ca36325731737c0cd82ae943ab4450c6af8c7f6b735e4cf0ba5b0696a5a011,completed,1,1993,1.44,162576,completed,0,745,7,6.83,858312,4.623227683
683,mdb-1116,Ginko,FR,https://files.mobilitydatabase.org/mdb-1116/latest.zip,ok,4301078,160b86fd1480748c2e91a9d858664df2a58d1fcfe8ba07a847326a22db7edbcc,completed,1,2712,0.74,126876,completed,0,171,10,4.46,811880,2.842262344
684,mdb-1117,Réseau STAN,FR,https://files.mobilitydatabase.org/mdb-1117/latest.zip,ok,1964866,9b15b6f4550fca6aeabb3d6387b8071bbd651cc136a9c76204dd2ffd832bc3b6,completed,1,10069,0.41,90976,completed,0,7697,8,4.44,777204,2.183495414
685,mdb-1118,Xpress,US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/grta/66/20230906/gtfs.zip,ok,2734053,0bd91ae0fba3a25eeeda5d16dc8ec4587aba6e54fc9c17ff7bd2420beef30d38,completed,1,289,0.3,41804,completed,0,5,4,3.05,491988,1.371782522
686,mdb-1119,"Horários do Funchal - Transportes Públicos, S.A",PT,https://files.mobilitydatabase.org/mdb-1119/latest.zip,ok,2788897,80627927383af95d8fbff9927936c75eb51f9056db1ce1fb5622edd80af79985,completed,1,2906,0.73,89832,completed,0,121,12,5.21,850516,3.18623094
687,mdb-112,People Mover,US,https://files.mobilitydatabase.org/mdb-112/latest.zip,ok,465286,0c9411ad15d5744854bb32cbac638f97d263ade2120b02d6b5ae5c3ff106f76a,completed,1,255,0.04,12172,completed,0,99,7,2.62,328136,0.69495375
688,mdb-1120,"Niš-ekspres, Lasta a.d. Beograd, Strela-Obrenovac",RS,https://files.mobilitydatabase.org/mdb-1120/latest.zip,ok,725937,a50e213c3d67c26825ada6490de477012afeb5855af9ca7e135da7ca1f628a89,completed,1,7689,0.26,53712,completed,0,17900,12,4.52,529488,1.781891898
689,mdb-1121,Knoxville Area Transit (KAT),US,https://files.mobilitydatabase.org/mdb-1121/latest.zip,ok,677838,9b9f27af4e0e6222a6585ddb47d84ee3c6d3c115a5aeb0fb6a23dee54458ac20,completed,1,1125,0.24,27988,completed,0,340,11,3.6,418176,1.622537489
690,mdb-1122,Kocaeli,TR,https://files.mobilitydatabase.org/mdb-1122/latest.zip,ok,39948291,e9e8b45ef8057b325d2beabc82fa454ca91f8c56d6f4abafc9ea65623cd1df37,completed,1,494954,10.13,1757424,completed,0,200540,24,23.14,5215952,15.57380785
691,mdb-1123,Komunikacja Miejska Łomianki,PL,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/komunikacja-miejska-omianki/723/20210315/gtfs.zip,ok,34074,43b6f2b9801152082307885969d6d3904ece8752f93f38817fa799b6dfa85401,completed,1,70,0.01,8208,completed,0,8,5,2.19,314812,0.414772639
692,mdb-1124,Lampoon Pattana Transport,TH,https://files.mobilitydatabase.org/mdb-1124/latest.zip,ok,51633,f0b7354f01cc8d0b61631793372d953c4a94541ec5f5519b5a213155c2e6f6bf,completed,1,154,0.02,9272,completed,0,34,6,2.36,319064,0.512321099
693,mdb-1125,POS-ELY Joensuu,FI,https://files.mobilitydatabase.org/mdb-1125/latest.zip,ok,43216,6963f982ec0329172d61382a57612f9daadd40ba4517fd8db04358425ecc3bcd,completed,1,2254,0.02,18860,completed,0,1926,6,1.63,323680,0.236968217
694,mdb-1126,Brightline Trains LLC,US,https://files.mobilitydatabase.org/mdb-1126/latest.zip,ok,27319,52d9dd1ec4cae96972ee67671882966af36f105c59f1d55de43edfd9426459f4,completed,1,1063,0.01,11864,completed,0,10,2,2.21,327664,0.443937118
695,mdb-1127,Waltti - Kotka,FI,https://files.mobilitydatabase.org/mdb-1127/latest.zip,ok,1905059,1c789206ea9c3b0628171a3240be86c0a68b2c4200b9de44bf4c3f58af28223c,completed,1,2346,0.32,50472,completed,0,49438,15,6.17,727784,2.383315277
696,mdb-1128,Waltti - Kouvola,FI,https://files.mobilitydatabase.org/mdb-1128/latest.zip,ok,1234099,cfe8e88ff6d83c5a24cc2475965d31605292c0945ab193785f5078c670972975,completed,1,820,0.19,28132,completed,0,20949,7,4.63,521760,1.81952268
697,mdb-1129,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",FI,https://files.mobilitydatabase.org/mdb-1129/latest.zip,ok,12875825,bb6822b5a90144e1cb3028fd70fb4c742fcb9fb975e0c781254bb484f83bf9e3,completed,1,3367,3.22,557492,completed,0,213946,9,14.26,2167704,7.690069104
698,mdb-113,Sage Stage,US,https://files.mobilitydatabase.org/mdb-113/latest.zip,ok,338717,a3fc12c3c285add5a30681d44fd9c9bea6a909abc641e82b875222e8580cc1f9,completed,1,118,0.03,10848,completed,0,52,6,2.62,333716,0.610545346
699,mdb-1130,Mikkeli,FI,https://files.mobilitydatabase.org/mdb-1130/latest.zip,ok,901136,d64bc3bb232aedf721debef62f01a16d7e8690e684814472836c09a6276df7e4,completed,1,1045,0.13,26204,completed,0,9992,11,2.8,525816,0.864872486
700,mdb-1131,Waltti - Vaasa,FI,https://files.mobilitydatabase.org/mdb-1131/latest.zip,ok,594575,11283bab3f39e3f7fbed6d3f786fc801d0d55ab428bf9e7cfac44f404748368d,completed,1,659,0.1,19636,completed,0,40,6,2.5,397900,0.929334117
701,mdb-1132,Metlink,NZ,https://files.mobilitydatabase.org/mdb-1132/latest.zip,ok,22683804,8ab88f1dcc04da46e78b36bec53ecabbfb11169e2afa05fe3c7ead653af7ff11,completed,1,9490,3.19,285024,completed,0,4987,15,10.94,1446480,8.101565232
702,mdb-1133,Altamont Corridor Express,US,https://files.mobilitydatabase.org/mdb-1133/latest.zip,ok,20245,915ef5cab6d3f8971550a99263520e17257e832140d38c79cda3a71faf12b22b,completed,1,75,0.0,8316,completed,0,211,11,2.02,320868,0.308291494
703,mdb-1134,Ministry of Transport and Road Safety,IL,https://files.mobilitydatabase.org/mdb-1134/latest.zip,ok,124478583,8dff43220a123d4aeb00d03e6f7c38a861522136e26ee52851a9607854da45ae,completed,1,341257,27.8,3498616,completed,0,504267,21,65.17,8645084,53.691663362
704,mdb-1135,Bizkaibus,ES,https://files.mobilitydatabase.org/mdb-1135/latest.zip,ok,24112301,03adacb5e654cc6056daec8da93560978e40c14750a15398b7e98fb1978758d2,completed,1,40569,3.69,422400,completed,0,8386,9,11.11,1621872,8.346659793
705,mdb-1136,Kajaani,FI,https://files.mobilitydatabase.org/mdb-1136/latest.zip,ok,114349,7ff9675e358cf0bda333aae722ab92eeded9571b9031d59325cc010c456cb747,completed,1,616,0.03,13824,completed,0,821,11,2.7,330160,0.53620956
706,mdb-1137,Western Chiang Mai,TH,https://files.mobilitydatabase.org/mdb-1137/latest.zip,ok,85461,73d7eb8eb4009c01e9b54e4d61eeb12bea07b6ba533bbad99313dc8a7492b15f,completed,1,205,0.02,10464,completed,0,33,6,1.75,322976,0.36344466
707,mdb-1138,Bus Regione Piemonte,IT,https://files.mobilitydatabase.org/mdb-1138/latest.zip,ok,8854073,923856ae97a53ba948973e5c75f743e444c30affe558f283b5e21731e5a8a59d,completed,1,41656,2.22,252916,completed,0,29081,20,9.44,2150444,5.665488049
708,mdb-1139,"DB, SBB, EC, ÖBB, NS, DSB, MAV, CD, PKP, RE, DPN, RZD, SWX, CFL",HR,https://files.mobilitydatabase.org/mdb-1139/latest.zip,ok,875144,de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,completed,1,12030,0.21,60464,completed,0,2988,8,3.21,584900,1.586223448
709,mdb-114,Redding Area Bus Authority (RABA),US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/redding-area-bus-authority/346/20230328/gtfs.zip,ok,230749,169347edb4982fcf023bc315db99dde4ff41bca609e68e67c62842befa7bca49,completed,1,820,0.04,13596,completed,0,654,10,2.81,322304,0.728400722
710,mdb-1140,Citilink,US,https://files.mobilitydatabase.org/mdb-1140/latest.zip,ok,634776,296a6b5133426ae2f101bf25e0c9245a7e299e164c33c6e6c3413c3dbb662bf1,completed,1,1993,0.26,37424,completed,0,20004,9,4.79,563744,1.806422374
711,mdb-1141,Dolores County,US,https://files.mobilitydatabase.org/mdb-1141/latest.zip,ok,21994,674222ea5f8848c6efc6293c0ad51135dff3177beb1c96b56356519c81096886,completed,1,93,0.05,7800,completed,0,32,4,2.26,325676,0.431154546
712,mdb-1142,Gruppo Torinese Trasporti (GTT),IT,https://files.mobilitydatabase.org/mdb-1142/latest.zip,ok,19200818,5984e9bd71c719c31ab62a638923312fab77746bdaa3f700385cd553dcf0575f,completed,1,117297,4.32,744808,completed,0,111901,11,16.38,2500224,10.664925737
713,mdb-1143,I-RIDE Trolley (I-RIDE),US,https://files.mobilitydatabase.org/mdb-1143/latest.zip,ok,55979,4c633dd549a4cc824a8d3142ac65c57e30bd3dc04bc45cbc8cbf0ca98fab0675,completed,1,301,0.01,10236,completed,0,168,4,2.67,318704,0.593733006
714,mdb-1144,InterCity Group,NZ,https://files.mobilitydatabase.org/mdb-1144/latest.zip,ok,132209,a8b6e906f2e10726b2c7e3f35ae2f6df6409badb1d2f1c390246107bb07941c5,completed,1,2972,0.05,25464,completed,0,659,11,2.3,332172,0.576960434
715,mdb-1145,Madison County Transit,US,https://files.mobilitydatabase.org/mdb-1145/latest.zip,ok,7504785,6e02cf08d771bf0aafe9f2221e83cdd66d0f029d248a89ab0992e29f15c141e4,completed,1,24443,1.31,173148,completed,0,16691,15,7.55,1149372,4.386314316
716,mdb-1146,Mar Chiquita SRL,AR,https://files.mobilitydatabase.org/mdb-1146/latest.zip,ok,20670,20f42fa34970649057d327ba8e07c0469fefe001652ae3fed465c5e1b51e157a,completed,1,132,0.01,8288,completed,0,69,7,2.17,324556,0.355818528
717,mdb-1147,Mobilità e Trasporti Molfetta,IT,https://files.mobilitydatabase.org/mdb-1147/latest.zip,ok,21124,3b08db9721abc38c50758a188496fbc60d878fc2d655679992b5ce23b40c8e89,completed,1,83,0.0,8496,completed,0,11,3,2.12,318456,0.366119922
